ID,Name,Sponsor,Event,Venue,Place,PhysicalDescription,Occasion,Notes,CallNumber,Keywords,Language,Date,Location,LocationType,Currency,CurrencySymbol,Status,PageCount,DishCount
13183,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-15,CAFE BOULEVARD,Empty,DOLLARS,$,COMPLETE,2,16
13185,NO NAME,WINDSOR HOTEL,DINNER,COMMERCIAL,"JACKSONVILLE, FL",BOOKLET; ILLUS; COL; 6.75X7.0;,EASTER,"ILLUS, FRONT COVER: ""EASTER"" EMBOSSED IN GOLD SURROUNDED BY SPRAY OF VIOLETS; PAGE 3, CALLA LILY;",1900-2814,Empty,Empty,1900-04-15,WINDSOR HOTEL,Empty,UNKNOWN,&&&,COMPLETE,8,39
13186,NO NAME,HOTEL DENNIS,BREAKFAST,COMMERCIAL,"ATLANTIC CITY, NJ",BROADSIDE; ILLUS; COL; 5.5X7.0;,EASTER,GRAY PAPER; WHITE BORDER; SPRAY OF VIOLETS;,1900-2815,Empty,Empty,1900-04-15,HOTEL DENNIS,Empty,UNKNOWN,&&&,COMPLETE,2,62
13189,NO NAME,HOTEL EASTMAN,LUNCHEON,COMMERCIAL,"HOT SPRINGS, AR",BROADSIDE; 4.75X7.5;,EASTER,None,1900-2819,Empty,Empty,1900-04-15,HOTEL EASTMAN,Empty,UNKNOWN,&&&,COMPLETE,2,48
13191,NO NAME,FRIENDS OF CAPTAIN CHRIS G. KINKEL,DINNER ON THE EVE OF HIS DEPARTURE,NO VENUE,MOUQUIN'S UP-TOWN,CARD;4.5X7;,COMPLIMENTARY/TESTIMONIAL,FRENCH MENU;WINES,1901-1111,Empty,Empty,1901-05-02,FRIENDS OF CAPTAIN CHRIS G. KINKEL,Empty,UNKNOWN,&&&,COMPLETE,2,23
13192,NO NAME,WILLOW GROVE PARK CASINO,DINNER,COMMERCIAL,"WILLOW GROVE PARK, PA",FOLDER; ILLUS; COL; 6.5X9.5;,---------,"COVER ILLUS, PHOTO OF POND WITH FOUNTAINS; MENU TO ORDER PRINTED; CARTE DU JOUR TYPE-WRITTEN AND PASTED IN; NOTE ON BOTTOM OF MENU ""PATRONS OF THE CASINO WILL PLEASE NOTICE THAT THE CHECK PRESENTED TO THEM FOR PAYMENT BY THE WAITER IS A FAC-SIMILE OF ONE",1900-3589,Empty,Empty,1900-06-09,WILLOW GROVE PARK CASINO,Empty,DOLLARS,$,COMPLETE,4,223
13193,NO NAME,OCCIDENTAL & ORIENTAL STEAMSHIP CO.,LUNCH,COMMERCIAL,SS GAELIC,BROADSIDE; ILLUS; 5.5X8.5;,---------,"ILLUS, FLAG WITH O/O; HAND-WRITTEN;",1900-3599,Empty,Empty,1900-06-10,OCCIDENTAL & ORIENTAL STEAMSHIP CO.,Empty,UNKNOWN,&&&,COMPLETE,2,24
13194,NO NAME,HYGEIA HOTEL,DINNER,COMMERCIAL,"OLD POINT COMFORT, VA",CARD; 5.0X8.0;,---------,None,1900-3601,Empty,Empty,1900-06-10,HYGEIA HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,38
13195,NO NAME,METROPOLITAN CLUB,DINNER,NO VENUE,"WASHINGTON, DC",CARD; 5.25 X 9.75;,---------,"PRICED MENU, BUT PRICES APPEAR ODD, i.e. BOILED TURKEY 80-45; CITY HANDWRITTEN BY FEB;",1901-1275,Empty,Empty,1901-05-13,METROPOLITAN CLUB,Empty,CENTS,c,COMPLETE,2,108
13196,NO NAME,NEW YORK SOCIETY OF THE ORDER OF THE FOUNDERS AND PATRIOTS OF AMERICA,DINNER,PATR,SHERRY'S NY,CARD; 4 X 7;,SOC,PRICED WINE LIST GLUED TO BACK OF MENU;,1901-1277,Empty,Empty,1901-05-13,NEW YORK SOCIETY OF THE ORDER OF THE FOUNDERS AND PATRIOTS OF AMERICA,Empty,DOLLARS,$,COMPLETE,2,52
13197,NO NAME,CATSKILL MOUNTAIN HOUSE,SUPPER,COMMERCIAL,NEW YORK,CARD; ILLUS; 4.5X8.0;,---------,"ILLUS, PHOTOGRAPHIC VIEW OF ""MOUNTAIN HOUSE & LEDGE; DATE HAND WRITTEN [FEB?];",1900-3876,Empty,Empty,1900-07-12,CATSKILL MOUNTAIN HOUSE,Empty,UNKNOWN,&&&,COMPLETE,2,67
13198,NO NAME,PLANTERS HOTEL,CARTE DU JOUR,COMMERCIAL,"ST. LOUIS, MO",FOLDER; ILLUS; COL; 5.5X8.0;,---------,"ETCHING OF PLANTERS HOTEL ON FRONT; ETCHING OF GRAND HOTEL, MACINAC ISLAND, MI ON REAR;",1900-3878,Empty,Empty,1900-07-12,PLANTERS HOTEL,Empty,UNKNOWN,&&&,COMPLETE,4,166
13199,NO NAME,,CLUB DINNER,COMMERCIAL,,CARD; 4.5X7.0;,---------,"INITIALS, ""EC"" INTERTWINED; MENU HAND WRITTEN IN INK ON PRINTED MENU FORM;",1900-3879,Empty,Empty,1900-07-13,,Empty,UNKNOWN,&&&,COMPLETE,2,8
13201,NO NAME,ILLINOIS STATE BAR ASSOCIATION,24TH ANNUAL BANQUET,PROF,"CHICAGO BEACH HOTEL CHICAGO, IL",FOLDER; ILLUS; COL; 5.75X7.25;,---------,"COVER ILLUS UNCLE SAM IN RED AND WHITE STRIPED TROUSERS; BLUE SHIRT WITH WHITE STARS, TOP HAT; BLINDFOLDER JUSTICE FIGURE HOLDING SCALES OF JUSTICE; VARIOUS FIGURES IN VARIOUS UNIFORMS, EACH IDENTIFIED BY COUNTRY: ""FRANCE, RUSSIA, GERMANY, BRITAIN, CHINA,",1900-3882,Empty,Empty,1900-07-13,ILLINOIS STATE BAR ASSOCIATION,Empty,UNKNOWN,&&&,COMPLETE,4,24
13202,NO NAME,XIII CLUB,189TH REGULAR DINNER,SOC,"CENTRAL RESTAURANT, 143 LIBERTY STREET, NEW YORK, NY",CARD; ILLUS; 4.5X7.0;,---------,"ILLUS, SKELETON SMOKING A PIPE SITTING WITHIN THE CURVE OF THE ""C"" IN XIII CLUB, BANNER WITH ""MORITURI TE SALUTAMUS""; ITEMS IN THE MENU NUMBERED I THROUGH XIII;",1900-3884,Empty,Empty,1900-07-13,XIII CLUB,Empty,UNKNOWN,&&&,COMPLETE,2,15
13203,NO NAME,NORTHERN STEAMSHIP COMPANY/GREAT NORTHERN RY LINE.,BREAKFAST,COMMERCIAL,ON BOARD SS NORTH WEST,FOLDER; ILLUS; 7.0X11.0;,---------,"ILLUS, DRAWING OF STEAMER SET WITHIN FRAME;",1900-3885,Empty,Empty,1900-01-01,NORTHERN STEAMSHIP COMPANY/GREAT NORTHERN RY LINE.,Empty,DOLLARS,$,COMPLETE,4,156
13205,NO NAME,HOTEL VELVET,BREAKFAST,COMMERCIAL,"OLD ORCHARD, ME",BROADSIDE; ILLUS; 5.5X9.0;,---------,"ILLUS, SEASHORE WITH WOMAN AND TWO CHILDREN PLAYING; DATE HAND WRITTEN BY FEB?",1900-3895,Empty,Empty,1900-07-15,HOTEL VELVET,Empty,UNKNOWN,&&&,COMPLETE,2,68
13206,NO NAME,GRAN HOTEL EUROPA,DINNER,COMMERCIAL,CURAZAO,CARD; 3.5X4.75;,---------,MENU HAND WRITTEN IN SPANISH; PRINTED INFORMATION ON REVERSE IN SPANISH;,1900-3897,Empty,Empty,1900-07-16,GRAN HOTEL EUROPA,Empty,UNKNOWN,&&&,COMPLETE,2,14
13207,NO NAME,ELYSEE PALACE HOTEL,DINNER,COMMERCIAL,"PARIS,FRANCE",BROADSIDE; ILLUS; 4.0X7.5;,---------,"ILLUS, FAIRY-FIGURE WITH FLOWERS IN FLOWING HAIR, HOLDING PEARLS AROUND NECK, LOOKING INTO LOOKING-GLASS; ART NOUVEAU FLOWERS; MENU WRITTEN IN FRENCH, INCLUDING DATE;",1900-3901,Empty,Empty,1900-07-16,ELYSEE PALACE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,14
13208,NO NAME,HOTEL VELVET,SPECIAL BREAKFAST,COMMERCIAL,"OLD ORCHARD, ME",BROADSHEET; ILLUS; 5.0X10.0;,---------,"ILLUS, LINE DRAWING OF HOTEL; ADVERTISING FOR VELVET CANDY; 12 BREAKFASTS LISTED BY NUMBER RANGING FROM 35 CENTS TO 50 CENTS; DATE HAND WRITTEN BY FEB?;",1900-3906,Empty,Empty,1900-07-01,HOTEL VELVET,Empty,DOLLARS,$,COMPLETE,2,80
13209,NO NAME,NORTHERN STEAMSHIP COMPANY/GREAT ORTHERN RY. LINE,WINE LIST,COMMERCIAL,,FOLDER; ILLUS; 5.5X7.0;,---------,"ILLUS, STEAMSHIP UNDER WAY WITHIN FRAME; DATE HAND WRITTEN BY FEB?;",1900-3909,Empty,Empty,1900-07-18,NORTHERN STEAMSHIP COMPANY/GREAT ORTHERN RY. LINE,Empty,DOLLARS,$,COMPLETE,4,118
13211,NO NAME,OCEANIC STEAMSHIP CO. - SONOMA,DINNER,COMMERCIAL,EN ROUTE,BROADSIDE; EMBLEM; 5.5 X 8.5;,---------,None,1901-1501,Empty,Empty,1901-05-31,OCEANIC STEAMSHIP CO. SONOMA,Empty,UNKNOWN,&&&,COMPLETE,2,32
13212,NO NAME,AMERICAN CLIMATOLOGICAL ASSOCIATION,DINNER,PROF,"CATARACT HOUSE, NIAGARA FALLS, NY",FOLDER; 4.75 X 7;,ANNUAL,WINES LISTED;,1901-1506,Empty,Empty,1901-05-31,AMERICAN CLIMATOLOGICAL ASSOCIATION,Empty,UNKNOWN,&&&,COMPLETE,4,28
13214,NO NAME,SYRIAN TEMPLE,DINNER,SOC,"CINCINNATI , OHIO",FOLDER;ILLUS; COL; 5.5 X 7;,ANNUAL,MUMM'S CHAMPAGNE SERVED;,1901-1514,Empty,Empty,1901-06-01,SYRIAN TEMPLE,Empty,UNKNOWN,&&&,COMPLETE,4,18
13215,NO NAME,HOTEL DU MUSEE,LUNCH DINNER,COMMERCIAL,BATTLEFIELD - WATERLOO,FOLDER; ILLUS; COL; 5.25 X 8.75;,DAILY,MENU IN FRENCH; PRICES INCLUDED;,1901-1515,Empty,Empty,1901-06-01,HOTEL DU MUSEE,Empty,FRANCS,FF,COMPLETE,4,70
13216,NO NAME,OCEANIC STEAMSHIP CO. - VENTURA,DINNER,COMMERCIAL,EN ROUTE,FOLDER; ILLUS.COVER; COL; 5 X 7.5;,---------,2ND CABIN MENU HANDWRITTEN;,1901-1519,Empty,Empty,1901-06-02,OCEANIC STEAMSHIP CO. VENTURA,Empty,DOLLARS,$,COMPLETE,4,25
13217,NO NAME,OCEAN STEAMSHIP CO.,DINNER,COMMERCIAL,BACIOCHIE,FOLDER;ILLUS;4.5X7;,DAILY,"FOOD,RABBIT,MUSIC SCROLL,ETC.,ON FRONT COVER;SHIP IN CIRCLE ON BACK COVER;NO DATE;NAME OF SHIP DIFFICULT TO READ;PRICED WINES;",1901-1524,Empty,Empty,1901-01-01,OCEAN STEAMSHIP CO.,Empty,DOLLARS,$,COMPLETE,4,60
13218,NO NAME,SOCIETA VESPRO SICILIANO,LUNCH,COMMERCIAL,"WHITE HOUSE HOTEL, STATEN ISLAND,NY",CARD;ILLUS;COL;3.75X5.75;,DAILY,NO DATE;S.I.HANDWRITTEN UNDER NAME OF HOTEL WHICH WAS PRINTED WITH A SPELLING ERROR;FERN;WINE;,1901-1525,Empty,Empty,1901-01-01,SOCIETA VESPRO SICILIANO,Empty,UNKNOWN,&&&,COMPLETE,2,18
13219,NO NAME,DEUTSCHEN VEREINES VON GAS-UND WASSERSACHSMANNERN,41 JAHRES VERSAMMLUNG,PROF,"RATHUS, WIEN, AUSTRIA",CARD; ILLUS; 5.5X9.75;,ANNIVERSARY,GERMAN; 41ST ANNUAL MEETING OF GERMAN SOCIETY OF GAS & WATER ACCOUNTANTS; WINES SERVED WITH INDIVIDUAL COURSES; ILLUSTRATION OF CITY HALL AT TOP;,1901-1684,Empty,Empty,1901-06-18,DEUTSCHEN VEREINES VON GAS UND WASSERSACHSMANNERN,Empty,UNKNOWN,&&&,COMPLETE,2,18
13221,NO NAME,OCEANIC STEAMSHIP COMPANY,LUNCHEON,COMMERCIAL,"2ND CABIN, SS SONOMA",CARD; ILLUS; COL; 5.5X6.75;,---------,STEAMSHIP COMPANY LOGO AT TOP OF MENU;,1901-1692,Empty,Empty,1901-06-20,OCEANIC STEAMSHIP COMPANY,Empty,UNKNOWN,&&&,COMPLETE,2,27
13222,NO NAME,OCEANIC STEAMSHIP COMPANY,LUNCHEON,COMMERCIAL,SS SONOMA,CARD; ILLUS; COL; 5.5X6.75;,---------,STEAMSHIP COMPANY LOGO AT TOP OF MENU;,1901-1693,Empty,Empty,1901-06-20,OCEANIC STEAMSHIP COMPANY,Empty,UNKNOWN,&&&,COMPLETE,2,38
13224,NO NAME,MASSACHUSETTS MEDICAL SOCIETY,ANNUAL BANQUET,PROF,"MECHANICS HALL, BOSTON, MA",CARD; 4.75X6.75;,---------,"BOSTON, MASS HAND WRITTEN;",1900-3625,Empty,Empty,1900-06-13,MASSACHUSETTS MEDICAL SOCIETY,Empty,UNKNOWN,&&&,COMPLETE,2,19
13225,NO NAME,BALTIMORE HOTEL,CLUB LUNCHEON,COMMERCIAL,NO PLACE,CARD; 4.25X7;,---------,"A LA CARTE MENU FOR THIS HOTEL WHICH IS PART OF A CHAIN, BUT THE EXACT LOCATION OF THIS PARTICULAR ONE IS NOT CERTAIN, PRESUMABLY BALTIMORE, MD;",1900-3627,Empty,Empty,1900-06-13,BALTIMORE HOTEL,Empty,DOLLARS,$,COMPLETE,2,90
13226,NO NAME,BALTIMORE HOTEL,LUNCHEON,COMMERCIAL,NO PLACE,CARD; ILLUS; COL; 5.5X7;,---------,"TABLE D'HOTE MENU FOR THIS HOTEL WHICH IS PART OF A CHAIN, BUT THE EXACT LOCATION OF THIS PARTICULAR ONE IS NOT CERTAIN, PRESUMABLY BALTIMORE, MD; HOTEL SEAL AT TOP OF MENU;",1900-3628,Empty,Empty,1900-06-13,BALTIMORE HOTEL,Empty,DOLLARS,$,COMPLETE,2,76
13227,NO NAME,BALTIMORE HOTEL,DINNER,COMMERCIAL,NO PLACE,CARD; ILLUS; COL; 5.5X8;,---------,"TABLE D'HOTE MENU FOR THIS HOTEL WHICH IS PART OF A CHAIN, BUT THE EXACT LOCATION OF THIS PARTICULAR ONE IS NOT CERTAIN, PRESUMABLY BALTIMORE, MD; HOTEL SEAL AT TOP OF MENU;",1900-3629,Empty,Empty,1900-06-13,BALTIMORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,50
13228,NO NAME,BALTIMORE HOTEL,CAFE LUNCHEON,COMMERCIAL,NO PLACE,CARD; 5.5X9.5;,---------,"A LA CARTE MENU FOR THIS HOTEL WHICH IS PART OF A CHAIN, BUT THE EXACT LOCATION OF THIS PARTICULAR ONE IS NOT CERTAIN, PRESUMABLY BALTIMORE, MD;",1900-3630,Empty,Empty,1900-06-13,BALTIMORE HOTEL,Empty,DOLLARS,$,COMPLETE,2,186
13229,NO NAME,BALTIMORE HOTEL,CAFE DINNER,COMMERCIAL,NO PLACE,CARD; 5.5X9.5;,---------,"A LA CARTE MENU FOR THIS HOTEL WHICH IS PART OF A CHAIN, BUT THE EXACT LOCATION OF THIS PARTICULAR ONE IS NOT CERTAIN, PRESUMABLY BALTIMORE, MD;",1900-3631,Empty,Empty,1900-06-13,BALTIMORE HOTEL,Empty,DOLLARS,$,COMPLETE,2,146
13230,NO NAME,BALTIMORE HOTEL,LE PETIT SOUPER,COMMERCIAL,NO PLACE,CARD; 5.5X8;,---------,TABLE D'HOTE MENU FOR THIS HOTEL; [DATE INFO SUPPLIED BY FEB];,1900-3632,Empty,Empty,1900-06-13,BALTIMORE HOTEL,Empty,DOLLARS,$,COMPLETE,2,49
13231,NO NAME,NEW YORK YACHT CLUB,54TH ANNUAL REGATTA,SOC,"STEAMER ""CEPHEUS""",FOLDER; ILLUS; COL; 3.75X5.5;,ANNIVERSARY,"FRENCH; INCLUDES PRICED WINE LIST; FLAG ON FRONT COVER, SAILBOAT ON BACK COVER;",1900-3640,Empty,Empty,1900-06-14,NEW YORK YACHT CLUB,Empty,DOLLARS,$,COMPLETE,2,93
13232,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-06-14,NEW YORK YACHT CLUB,Empty,DOLLARS,$,COMPLETE,2,96
13233,NO NAME,NARRAGANSETT HOTEL CAFE,DINNER,COMMERCIAL,"PROVIDENCE, RI",FOLDER; 5.75X10.25;,---------,A LA CARTE MENU; INCLUDES PRICED WINE & LIQUOR LIST;,1900-3641,Empty,Empty,1900-06-14,NARRAGANSETT HOTEL CAFE,Empty,DOLLARS,$,COMPLETE,4,430
13234,NO NAME,CHATEAU FRONTENAC,DINNER,COMMERCIAL,"QUEBEC, CANADA",CARD; ILLUS; 3.75X5.5;,---------,FRENCH & ENGLISH; HOTEL SEAL AT TOP OF MENU;,1900-3643,Empty,Empty,1900-06-15,CHATEAU FRONTENAC,Empty,DOLLARS,$,COMPLETE,2,22
13236,NO NAME,ROYAL ENGINEERS,DINNER,PROF,"GIBRALTAR, SPAIN",CARD;EMBLEM; 4 X 5.75;,,MENU IN ENGLISH;,1900-4501,Empty,Empty,1900-09-27,ROYAL ENGINEERS,Empty,UNKNOWN,&&&,COMPLETE,2,12
13239,NO NAME,NIPPON YUSEN KAISHA - S.S.NASUGA,DINNER,COMMERCIAL,EN ROUTE,BROADSHEET; ILLUS. OF JAPANESE CHILDREN IN COLOR; 10 X 9.5;,---------,MENI HANDWRITTEN IN ENGLISH;MAP ON BACK SHOWING ROUTE;,1900-4516,Empty,Empty,1900-09-28,NIPPON YUSEN KAISHA S.S.NASUGA,Empty,UNKNOWN,&&&,COMPLETE,2,13
13241,NO NAME,CENTURY CLUB,DINNER,COMMERCIAL,"CLEVELAND,OHIO",BROADSIDE; CLUB'S EMBLEM; 5 X 7.5;,---------,MENU IN FRENCH;,1900-4519,Empty,Empty,1900-09-29,CENTURY CLUB,Empty,UNKNOWN,&&&,COMPLETE,2,18
13242,NO NAME,LOUIS SHERRY,DAILY MENU,COM,NY,BROADSHEET; ILLUS; 5 X 9.5;,---------,COMPLETE MENU ON BACK IN FRENCH;,1900-4526,Empty,Empty,1900-09-30,LOUIS SHERRY,Empty,DOLLARS,$,UNDER REVIEW,2,136
13246,NO NAME,DEL PRADO HOTEL,LUNCHEON,COMMERCIAL,"CHICAGO, IL",CARD; ILLUS; COL; 5X8.5;,---------,TABLE D'HOTE MENU; HOTEL SEAL AT TOP OF MENU;,1900-3914,Empty,Empty,1900-07-10,DEL PRADO HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,30
13247,NO NAME,DEL PRADO HOTEL,DINNER,COMMERCIAL,"CHICAGO, IL",FOLDER; ILLUS; COL; 5X6.5;,---------,TABLE D'HOTE MENU; PHOTO OF HOTEL ON COVER;,1900-3915,Empty,Empty,1900-07-10,DEL PRADO HOTEL,Empty,UNKNOWN,&&&,COMPLETE,4,32
13248,NO NAME,HADDON HOTEL,DINNER,COMMERCIAL,"ATLANTIC CITY, NJ",CARD; ILLUS; COL; 5X8;,---------,TABLE D'HOTE MENU; ILLUSTRATION OF COOK STIRRING A POT AT AN OPEN HEARTH AT TOP OF MENU;,1900-3923,Empty,Empty,1900-07-21,HADDON HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,53
13249,NO NAME,HADDON HOTEL,SUPPER,COMMERCIAL,"ATLANTIC CITY, NJ",CARD; ILLUS; COL; 5X7;,---------,TABLE D'HOTE MENU; ILLUSTRATION OF AT TOP OF MENU OF LANTERN ON A POST;,1900-3924,Empty,Empty,1900-07-21,HADDON HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,62
13250,NO NAME,UNITED STATES HOTEL,BREAKFAST,COMMERCIAL,"SARATOGA SPRINGS, NY",FOLDER; ILLUS; 4.75X6.25;,---------,TABLE D'HOTE MENU; [DATE INFO SUPPLIED BY FEB]; INCLUDES PRICED BREAKFAST WINES & MINERAL WATERS; HOURS FOR MEALS LISTED; PHOTOS OF SCENES AROUND HOTEL;,1900-3925,Empty,Empty,1900-07-22,UNITED STATES HOTEL,Empty,DOLLARS,$,COMPLETE,4,104
13251,NO NAME,CATSKILL MOUNTAIN HOUSE,DINNER,COMMERCIAL,NO PLACE,FOLDER; ILLUS; COL; 5.5X7;,---------,"TABLE D'HOTE MENU; ""50C CORKAGE FOR SERVICE OF WINES;"" SCENIC VIEWS ON COVER;",1900-3926,Empty,Empty,1900-07-22,CATSKILL MOUNTAIN HOUSE,Empty,UNKNOWN,&&&,COMPLETE,4,65
13252,NO NAME,HOTEL COLORADO,DINNER,COMMERCIAL,NO PLACE,FOLDER; ILLUS; COL; 4.5X6.25;,---------,TABLE D'HOTE MENU; ILLUSTRATION OF WOMAN GOLFER ON COVER;,1900-3930,Empty,Empty,1900-07-22,HOTEL COLORADO,Empty,UNKNOWN,&&&,COMPLETE,4,38
13253,NO NAME,STATLER'S,DINNER,COMMERCIAL,"BUFFALO, NY",CARD; ILLUS; COL; 3.5X6.25;,---------,"25C DINNER; ILLUSTRATION OF WOMAN DINER AT TABLE; ""THE BEST 25 CENT DINNER EVER SERVED IN BUFFALO IS STATLER'S 25C TABL D'HOTE, BUT HIS 40 CENT DINNER IS EVEN BETTER;""",1900-3931,Empty,Empty,1900-07-22,STATLER'S,Empty,DOLLARS,$,COMPLETE,2,16
13254,NO NAME,HOTEL IMPERIAL,DINER,COMMERCIAL,"TOKYO, JAPAN",CARD; 4.5X6.5;,---------,FRENCH; [PLACE INFO SUPPLIED BY FEB];,1900-3932,Empty,Empty,1900-07-22,HOTEL IMPERIAL,Empty,UNKNOWN,&&&,COMPLETE,2,11
13255,NO NAME,UNITED STATES HOTEL,LUNCHEON,COMMERCIAL,"SARATOGA, NY",CARD; ILLUS; 5.25X8.5;,---------,TABLE D'HOTE MENU; MONOGRAM AT TOP OF MENU;,1900-3933,Empty,Empty,1900-07-22,UNITED STATES HOTEL,Empty,DOLLARS,$,COMPLETE,2,74
13256,NO NAME,UNITED STATES HOTEL,DINNER,COMMERCIAL,"SARATOGA, NY",CARD; ILLUS; 5.5X9.5;,---------,TABLE D'HOTE MENU; EAGLE AT TOP OF MENU;,1900-3934,Empty,Empty,1900-07-22,UNITED STATES HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,69
13257,NO NAME,LACKAWANNA RAILROAD,SUPPER,COMMERCIAL,NO PLACE,CARD; ILLUS; COL; 5.25X8;,---------,A LA CARTE MENU; NAME PRINTED IN BLOCK DESIGN;,1900-3941,Empty,Empty,1900-07-01,LACKAWANNA RAILROAD,Empty,DOLLARS,$,COMPLETE,2,64
13258,NO NAME,"RUSSELL HOUSE,THE",LUNCHEON,COMMERCIAL,"DETROIT, MI",CARD;ILLUS;COL;5.5X8;,DAILY MENU,"PHOTOGRAPH OF SWAN POND,BELLE ISLE;",1900-3942,Empty,Empty,1900-06-05,"RUSSELL HOUSE,THE",Empty,UNKNOWN,&&&,COMPLETE,2,59
13259,NO NAME,UNITED STATES HOTEL,DINNER,COMMERCIAL,"SARATOGA SPRINGS, NY",CARD; ILLUS; COL; 5.5X9.25;,---------,TABLE D'HOTE MENU; EAGLE AT TOP OF MENU;,1900-3943,Empty,Empty,1900-07-24,UNITED STATES HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,66
13260,NO NAME,GUMPSES OF GREATER WACO,EVENING MEAL,NO VENUE,"NEW STATE HOUSE, WACO, TX",CARD; ILLUS; 4.5X7.5;,---------,"TABLE D'HOTE MENU; SCENE ENTITLED ""TRADES DISPLAY ON AUSTIN AVE."" AT TOP OF MENU;",1900-3945,Empty,Empty,1900-07-23,GUMPSES OF GREATER WACO,Empty,UNKNOWN,&&&,COMPLETE,2,30
13261,NO NAME,GUMPSES OF GREATER WACO,MORNING MEAL,NO VENUE,"NEW STATE HOUSE, WACO, TX",CARD; ILLUS; 4.5X7.5;,---------,"TABLE D'HOTE MENU; SCENE ENTITLED"" AUSTIN ST. LOOKING SOUTH"" AT TOP OF MENU;",1900-3946,Empty,Empty,1900-07-24,GUMPSES OF GREATER WACO,Empty,UNKNOWN,&&&,COMPLETE,2,37
13262,NO NAME,UNITED STATES HOTEL,DINNER,COMMERCIAL,"SARATOGA, NY",CARD; COL; ILLUS; 5.5 X 9.25;,---------,RED EAGLE LOGO;,1900-3949,Empty,Empty,1900-07-25,UNITED STATES HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,64
13263,NO NAME,NEW STATE HOUSE,NOONDAY MEAL,COMMERCIAL,"WACO, TX",CARD; ILLUS; 4.5 X 7.5;,---------,PHOTO OF AUSTIN STREET LOOKING NORTH IN WACO;,1900-3951,Empty,Empty,1900-07-27,NEW STATE HOUSE,Empty,UNKNOWN,&&&,COMPLETE,2,26
13264,NO NAME,NIPPON YUSEN KAISHA,BREAKFAST,COMMERCIAL,EN ROUTE,BROADSIDE; 5.5 X 7.75;,DAILY,HANDWRITTEN; RED BORDER;,1900-4707,Empty,Empty,1900-10-15,NIPPON YUSEN KAISHA,Empty,UNKNOWN,&&&,COMPLETE,2,16
13266,NO NAME,BRYAN RATIFICATION COMMITTEE OF TAMMANY HALL,COMPLIMENTARY DINNER TO HON. W.J. BRYAN,POL,"HOFFMAN HOUSE, THE, NEW YORK, NY",CARD; ILLUS; COL; 4.5X7.25;,COMPLIMENTARY/TESTIMONIAL,FRENCH; WINES; AMERICAN FLAG & PHOTO OF GUEST OF HONOR AT TOP OF MENU;,1900-4718,Empty,Empty,1900-10-16,BRYAN RATIFICATION COMMITTEE OF TAMMANY HALL,Empty,UNKNOWN,&&&,COMPLETE,2,19
13267,NO NAME,CHAMBER OF COMMERCE,COMPLIMENTARY DINNER TO DIRECTORS OF THE FIRST FALL FESTIVAL OF CINCINNATI,COMMERCIAL,"EXCHANGE HALL, CINCINNATI, OH",BOOKLET; ILLUS; COL; 5.5X8.5;,COMPLIMENTARY/TESTIMONIAL,LISTS WINES SERVED WITH INDIVIDUAL COURSES; PROGRAM; LISTS BANQUET COMMITTEE & THOSE RECEIVING TESTIMONIAL HONOR; SITES OF CINCINNATI DECORATING MENU;,1900-4719,Empty,Empty,1900-10-16,CHAMBER OF COMMERCE,Empty,UNKNOWN,&&&,COMPLETE,4,17
13268,NO NAME,MASONIC SOCIETY,BANQUET,SOC,"HOTEL CECIL, DAWSON CITY, CANADA",CARD; ILLUS; COL; 4.5 X 7.5;,ANNIVERSARY,"WINES; GREEN PRINT; MASONIC EMBLEM; HANDWRITTEN NAME JOHN LEE BOWEN, AND ADDRESS;",1901-2087,Empty,Empty,1901-08-03,MASONIC SOCIETY,Empty,UNKNOWN,&&&,COMPLETE,2,18
13269,NO NAME,OCEANIC STEAMSHIP CO.,LUNCHEON,COMMERCIAL,EN ROUTE ABOARD S.S. ZEALANDIA,CARD; 5.25 X 7;,---------,"HANDWRITTEN, LOGO;",1901-2089,Empty,Empty,1901-08-03,OCEANIC STEAMSHIP CO.,Empty,UNKNOWN,&&&,COMPLETE,2,31
13270,NO NAME,LAMBS' CLUB SPECIAL,BREAKFAST,COMMERCIAL,PULLMAN DINING CAR SERVICE EN ROUTE,"CARD; 5,25 X 7;",---------,None,1901-2091,Empty,Empty,1901-01-01,LAMBS' CLUB SPECIAL,Empty,UNKNOWN,&&&,COMPLETE,2,34
